mean_c0,std_c0,var_c0,contrast_c0,mean_c1,std_c1,var_c1,contrast_c1,mean_c2,std_c2,var_c2,contrast_c2,support_mean_c0,support_std_c0,support_var_c0,support_contrast_c0,support_mean_c1,support_std_c1,support_var_c1,support_contrast_c1,support_mean_c2,support_std_c2,support_var_c2,support_contrast_c2,class,image_id
59.41133211096939,68.0236036155634,4627.210648847291,254,55.57774633290816,64.64177015283857,4178.558448492413,254,52.679567920918366,62.21465027728222,3870.6627091245323,254,48.91264748086735,56.408791976950546,3181.9518122988807,255,42.882114955357146,45.75015196972278,2093.0764052527293,255,41.52293925382653,44.200028171622996,1953.6424903722664,255,person,000051.jpg
96.97877471301021,71.13088335502391,5059.602566866019,255,98.34935028698979,70.15184555040769,4921.281434128256,255,98.26546556122449,70.24448410947447,4934.2875478062115,255,111.6673509247449,64.53077805243937,4164.221316053191,255,112.54109534438776,63.06968006605396,3977.784543634404,255,115.97584502551021,61.160464794227,3740.602453845881,255,person,000066.jpg
144.71996572066325,61.52134751889718,3784.876200540916,243,139.53322305484693,58.98011081815195,3478.6534721214844,246,130.44656808035714,64.38908058020115,4145.953697963637,255,139.9645448022959,48.80074827939845,2381.5130326292106,254,123.4222337372449,50.1296518489827,2512.9819945002146,251,114.98188376913265,55.23548060232464,3050.9583173697815,255,person,000073.jpg
93.50390625,64.45770291169183,4154.795464651926,255,42.72805723852041,40.19672019200606,1615.7763141944276,255,11.4462890625,22.732934197201086,516.7862972142746,255,113.32196667729592,73.27680687820744,5369.490426266109,255,54.41069435586735,49.942893053904704,2494.292566593763,255,17.22199856505102,22.778670470501496,518.8678284036969,234,person,000081.jpg
55.09954958545919,57.31186637077629,3284.650026901719,255,51.27178332270408,56.17356319679868,3155.469202224735,255,57.159937021683675,59.060505632799156,3488.143325601901,255,54.22520727040816,50.54368373987574,2554.6639659965795,255,43.461694834183675,41.96295409586314,1760.889516451517,255,46.72885443239796,42.210516223542626,1781.7276798579553,255,person,000083.jpg
65.8099290497449,69.55469211763152,4837.855195578512,255,62.56415417729592,62.93984981574289,3961.42469482827,255,56.9299465880102,60.53129803118071,3664.038041339622,254,53.61082987882653,52.638888972274174,2770.8526322354073,232,51.761439732142854,50.07935277467384,2507.9415743302325,251,45.87779017857143,51.171938553351836,2618.5672953080157,254,person,000089.jpg
163.25827088647958,65.14687647723227,4244.1155147397585,255,159.05721859056123,66.4434910169067,4414.737498513762,255,156.0041055484694,67.9143636728892,4612.360793093451,255,140.69624920280611,63.815194245130726,4072.3790165437654,255,134.03852439413265,63.19175700317125,3993.1981531478423,255,130.62019690688774,64.33181771485197,4138.5827704969415,255,person,000101.jpg
148.67671795280611,81.70124413036089,6675.093292448829,255,115.86846301020408,80.74903742040108,6520.407044321335,255,85.86451690051021,71.67720774340319,5137.622109890977,255,119.67966757015306,82.96595335432967,6883.349415992806,255,90.3969427614796,76.07292229667931,5787.089506756609,255,65.39837771045919,62.280126610967365,3878.8141706781253,255,person,000104.jpg
59.271843112244895,85.61195668893475,7329.40712810804,255,56.60829878826531,85.13807876996238,7248.492456640319,255,53.12153220663265,82.6986364518435,6839.064470994179,255,13.44027024872449,25.507581198921383,650.6366986195676,234,13.91942362882653,23.73934677732245,563.5565854139697,224,16.944415656887756,22.627264611084467,511.9931037800354,217,person,000110.jpg
141.0670240752551,40.691446738254015,1655.7938376521631,201,139.76229671556123,41.44416941801744,1717.6191787493321,202,101.38073979591837,25.491827588757673,649.8332738149469,229,146.0000597895408,43.84746591373752,1922.6002670563742,206,143.4430604272959,45.70306200362848,2088.7698765075093,212,110.88255341198979,33.08835781625103,1094.8394229762607,237,person,000113.jpg
150.08541932397958,34.15158201759323,1166.330554304397,242,138.17992665816325,34.715362046912205,1205.1563620481922,244,115.47494818239795,45.80132759355841,2097.761609332455,240,91.38799426020408,49.632180355535006,2463.353326844355,255,82.39815848214286,34.082172162292395,1161.5944593001386,255,78.82395966198979,33.483295824105284,1121.1310992445462,255,person,000125.jpg
160.9768614477041,76.81011838835535,5899.794286833164,255,143.9452128507653,75.63525561761192,5720.691892341494,255,129.64074457908163,79.20796240675098,6273.901308629277,255,135.13721699617346,78.7751086496559,6205.517742765093,255,110.56082589285714,75.95715217164928,5769.488966027085,255,89.95334422831633,76.94222936809865,5920.106660133102,255,person,000129.jpg
113.9018255739796,65.55321091504116,4297.223461271872,255,87.60273836096938,40.86323015960234,1669.8035790766344,255,89.07047193877551,41.187573262227474,1696.4161912313557,255,127.67329001913265,84.27254234187518,7101.861392763146,255,60.501335299744895,52.9967513185626,2808.6556503215666,255,56.26010443239796,45.4425391212635,2065.0243617875635,249,person,000131.jpg
149.86170679209184,54.574549060185326,2978.381405122575,255,129.77756297831633,54.83088316789763,3006.4257489716397,255,112.02816087372449,56.67358988973105,3211.895790989425,255,147.4108737244898,56.634432750413374,3207.4589729610952,255,125.89845742984694,57.02974708681683,3252.3920527862933,255,107.97239716198979,56.66294827866379,3210.6897076305277,254,person,000133.jpg
129.6943359375,88.67970311578694,7864.089744704111,255,114.18690210459184,87.45184184396443,7647.824641901768,255,109.68734056122449,84.59167014345755,7155.750657659528,255,115.9369818239796,85.47571905425625,7306.098547842144,255,100.43032525510205,79.94741655366947,6391.589413605943,255,95.74808673469387,76.16846748871355,5801.635439579211,255,person,000138.jpg
133.42791374362244,46.713166059378054,2182.1198832910295,249,133.06600765306123,53.175421634554965,2827.6254660126965,247,134.2158801020408,65.97353232327427,4352.506967210114,248,78.17791374362245,61.017881764362976,3723.1818950097795,255,67.05217633928571,54.276679119600416,2945.9578962520677,255,57.62796954719388,45.03309093420479,2027.9792790883582,239,person,000146.jpg
157.45886479591837,58.93213312710046,3472.9963149102914,254,175.16177056760205,56.66085496546435,3210.452485417386,253,138.21105707908163,66.67094603462378,4445.015045151717,255,153.1531608737245,63.9780226296306,4093.1873795975253,255,176.25815130739795,59.52047383687406,3542.6868057660095,255,183.56485172193877,70.75673652706712,5006.515763960794,251,person,000150.jpg
108.82950015943878,70.83401553050301,5017.457756175542,255,56.67861128826531,58.753033208043476,3451.9189111454593,255,56.378786670918366,56.712940294695244,3216.3575968696678,254,64.5526347257653,58.45426663043922,3416.90128730248,252,57.013552295918366,46.799213135866886,2190.1663501362955,248,49.47187898596939,42.42850715136903,1800.1782190937734,237,person,000159.jpg
134.05544483418367,72.95427722579896,5322.3265655387295,255,117.53220663265306,67.94922880500225,4617.097695194548,254,91.51725924744898,64.1869155002977,4119.9601214423565,255,61.39770009566327,52.10406781264761,2714.8338826249806,255,53.122090242346935,47.27067740014027,2234.516941868132,255,38.06367586096939,38.811400487344784,1506.3248077890669,255,person,000162.jpg
101.12270806760205,75.53684347328422,5705.814721907442,255,98.42287149234694,68.27456922681074,4661.416803106573,255,97.08416374362245,65.5148394486966,4292.1941879884935,255,75.3799824617347,81.41132571801977,6627.803955165507,255,79.11003268494898,71.5159771452265,5114.534987036559,255,86.93449059311224,66.8152531586852,4464.278054659191,255,person,000163.jpg
106.96902901785714,74.55281889471219,5558.122805147755,255,87.91031568877551,75.11255086180115,5641.895296966666,255,75.08368542729592,73.88881074785733,5459.556353732677,255,104.08364556760205,74.91335874827904,5612.011318948356,255,62.76825573979592,68.23944750235707,4656.622195426946,255,61.39174107142857,68.20663960301451,4652.145685935507,255,car,000007.jpg
84.92283163265306,38.70545116669706,1498.1119500175707,254,84.71651785714286,38.23112627249498,1461.6190160634562,255,84.00219228316327,37.76669824686035,1426.3234964694045,255,108.36517458545919,75.5689033788744,5710.659157885654,255,107.86906090561224,75.45045553102224,5692.771239838765,255,107.95021524234694,74.5984528130638,5564.929162102906,255,car,000012.jpg
57.716238839285715,55.6678799928153,3098.9128628944864,255,54.13243383290816,52.536866189523245,2760.122309015871,255,52.078105070153065,52.13262744149659,2717.810843953883,255,65.46749441964286,58.235398741671986,3391.361666601531,255,64.98706552933673,59.411292715435096,3529.7017021191114,255,63.48666693239796,58.358494059783084,3405.7138289257373,255,car,000020.jpg
103.7040019132653,56.59146073271339,3202.5934278622412,250,109.24852519132654,52.66298704306615,2773.3902042981535,253,98.82892219387755,53.526485885485215,2865.084691249048,249,111.68763950892857,60.29547405838098,3635.5441919248938,255,119.99007493622449,59.90238775723901,3588.2960590186185,255,136.88675860969389,67.31622613981267,4531.474301706399,255,car,000026.jpg
152.57250478316325,72.3643997432389,5236.606350199276,248,144.7013313137755,72.93700189230997,5319.806245038828,252,126.67799346301021,74.37354337725102,5531.42395448784,255,146.02541055484693,73.34949386458085,5380.148250190183,250,137.4893574617347,73.37972710107135,5384.584349427705,250,120.51749840561224,75.07331857323992,5636.003161599168,255,car,000047.jpg
123.3292012117347,75.58573390481526,5713.203169929539,255,71.04426419005102,74.12656945906434,5494.74829976949,255,56.640206473214285,59.780316971250116,3573.6862971831347,255,118.69844148596938,72.64913904171306,5277.8974035021565,255,43.20659279336735,59.934462848648224,3592.1398369559943,255,37.56303810586735,52.77141761360746,2784.82251694976,255,car,000060.jpg
55.09954958545919,57.31186637077629,3284.650026901719,255,51.27178332270408,56.17356319679868,3155.469202224735,255,57.159937021683675,59.060505632799156,3488.143325601901,255,68.28940130739795,62.131042115549164,3860.2663943641437,255,66.82097018494898,64.85381434300378,4206.017234836801,255,74.55492665816327,68.09703288483159,4637.205887717836,255,car,000083.jpg
131.17024075255102,67.38193416552534,4540.325051887191,255,124.26329320790816,70.54909042380858,4977.17415962672,255,130.7847975127551,69.4979052187186,4829.958829789994,255,74.40106823979592,54.801010641718655,3003.1507673537612,255,76.18341438137755,58.64228194819843,3438.9172320919997,255,82.9739915497449,59.23004342446781,3508.1980440643424,255,car,000091.jpg
113.9018255739796,65.55321091504116,4297.223461271872,255,87.60273836096938,40.86323015960234,1669.8035790766344,255,89.07047193877551,41.187573262227474,1696.4161912313557,255,136.3827527104592,84.48598476301656,7137.881621376667,255,82.74718989158163,52.01969655998787,2706.0488301932137,255,84.71580038265306,51.23876325636466,2625.410860041786,255,car,000131.jpg
118.84191645408163,67.21718051133603,4518.149355893531,254,81.81796077806122,67.6337195384775,4574.320018609432,255,88.21207350127551,69.25643946236914,4796.454407004801,255,130.9537428252551,75.16389374091439,5649.610922295468,255,75.8001634247449,76.0172823571684,5778.627216969466,255,77.7744140625,74.52576892747216,5554.0902342309755,255,car,000134.jpg
151.5654894770408,48.573156564255136,2359.351538615642,239,147.04978475765307,51.21036679116904,2622.5016668860685,241,161.49561543367346,49.11795681163415,2412.573681349558,240,135.5390625,59.17080075728948,3501.183662258849,255,128.29129464285714,62.25510574336266,3875.698191117267,255,141.68393255739795,60.63109362233077,3676.1295138398395,255,car,000142.jpg
119.96173469387755,48.446345170546095,2347.0483603836947,255,135.8318718112245,44.411429532885855,1972.375073154486,252,114.77766262755102,60.81640794401385,3698.6354752127104,254,68.85421316964286,50.791476907662116,2579.774126461574,255,80.14096380739795,55.34785167617632,3063.3846851680137,255,79.08328683035714,52.59625509852719,2766.3660503893475,255,car,000153.jpg
111.25131536989795,61.59478313408411,3793.9173093348527,255,90.58890704719387,62.87274679900876,3952.982290052266,255,86.36521444515306,56.93163361888467,3241.2109065149193,255,84.07732780612245,53.56544311207603,2869.2566957930535,255,105.50841039540816,64.27782572674737,4131.638880158106,255,106.80572385204081,70.27710733327693,4938.871815132927,255,car,000156.jpg
108.82950015943878,70.83401553050301,5017.457756175542,255,56.67861128826531,58.753033208043476,3451.9189111454593,255,56.378786670918366,56.712940294695244,3216.3575968696678,254,110.63279257015306,71.91132916210319,5171.239261860353,255,55.49380181760204,59.661032649562195,3559.4388168121263,255,55.627511160714285,57.686509533569875,3327.7333821666484,253,car,000159.jpg
127.89200015943878,71.91941060152264,5172.401621270408,249,140.81399473852042,73.7093041867476,5433.061523694488,243,125.57790577168367,70.23174777105046,4932.498394976453,248,150.85006776147958,69.26827535329225,4798.093970419515,242,162.3957669005102,69.91604455096338,4888.253285652296,241,144.01614317602042,67.89879403748498,4610.246231744806,244,car,000161.jpg
110.5298150510204,73.9184761423566,5463.94111520814,255,101.1722337372449,70.84774782061912,5019.403371254041,255,78.32005341198979,65.32631177534319,4267.527010169341,255,92.64584661989795,70.3392464285655,4947.609588138465,255,84.07748724489795,66.86323755893132,4470.692536862083,255,66.95655293367346,61.33582844108293,3762.083850553958,255,car,000169.jpg
106.83185188137755,65.81431911137676,4331.524600094132,255,102.05012356505102,64.75507336149786,4193.219526052971,255,94.09829400510205,60.31807022198131,3638.269595303868,255,98.07611208545919,60.78135481601739,3694.3730932706003,255,95.29398517219387,61.47409067106729,3779.0638238346023,255,95.54661591198979,62.42350500020261,3896.6939765103207,255,car,000180.jpg
182.37940449617346,31.463654284080388,989.9615409081301,255,166.68815768494898,40.2832979392088,1622.7440928590638,255,140.99996014030611,64.68590713309248,4184.266581631065,255,91.9184271364796,58.307125849162986,3399.7209247901305,251,81.56560905612245,51.24236037178774,2625.779496472163,233,64.28035315688776,41.47552307701206,1720.2190145117602,197,car,000210.jpg
125.08498086734694,71.62370856788617,5129.955629017491,255,130.2321627869898,64.93684237474383,4216.793497602326,255,128.87173150510205,58.14794890392982,3381.1839617340333,255,78.06680484693878,67.83631113365556,4601.76510822212,255,91.58262914540816,60.10792393952512,3612.9625203197375,255,109.43813775510205,54.472071673350506,2967.206592386635,255,car,000220.jpg
100.7055365114796,62.37469874337376,3890.6030433266324,255,109.49848533163265,68.9908694875054,4759.740072642004,255,111.04571906887755,76.79581836558687,5897.59771844021,255,86.65547273596938,74.00582779064342,5476.86254697837,255,94.44842155612245,80.11790882886645,6418.879315110556,255,94.58870774872449,83.6608347262686,6999.13526709603,255,car,000221.jpg
121.02295918367346,62.78350806180556,3941.768884546804,254,125.4272161989796,66.60624643234729,4436.392063806576,252,129.53431919642858,69.23384370123357,4793.325113646838,250,116.44082828443878,75.87370587133202,5756.819242649404,255,122.40700733418367,79.72661031239771,6356.33239190492,255,124.74571508290816,81.05818416864474,6570.429220717929,255,car,000233.jpg
129.33611686862244,84.22998479040103,7094.6903377911885,255,130.49852519132654,87.43807186830504,7645.416412046879,255,131.06479193239795,88.3247327626787,7801.2584175986085,255,74.73682637117346,77.68833448911995,6035.477315693384,255,75.68108258928571,78.0866171890682,6097.5197840320825,255,78.97074298469387,75.37351150015363,5681.1662358637905,255,car,000245.jpg
94.79675542091837,43.43956446784866,1886.9957611563802,255,94.3827128507653,43.02557855345851,1851.2004098598286,255,99.88277264030613,43.272109904981434,1872.4754956287923,248,57.899693080357146,39.21698181722083,1537.971662852229,191,66.54864875637755,39.872051335318304,1589.7804776862583,211,84.77814094387755,43.44493454788994,1887.4623378704412,229,car,000251.jpg
148.0178770727041,55.63993811762353,3095.802713732976,251,146.33119419642858,54.04364721837762,2920.7158046644554,253,141.05329241071428,52.401027239678726,2745.867655773552,255,169.37966358418367,49.62806044913449,2462.944383942947,255,175.07417889030611,51.98926396828649,2702.8835679641716,255,175.40760522959184,48.83520110111663,2384.876866586503,255,car,000262.jpg
120.34550382653062,84.91367403509882,7210.332038139016,255,122.78025350765306,82.82246391193264,6859.560528443386,255,122.66615513392857,81.41133104377063,6627.8048223184105,255,127.9778977997449,83.86908303124385,7034.023088501674,255,123.27299904336735,82.9354272050279,6878.2850856804835,255,124.85477120535714,82.97174652023958,6884.310720618889,255,car,000263.jpg
121.21053890306122,79.28515547721602,6286.135879046318,255,120.58037707270408,79.04179367062112,6247.605146669041,255,111.91675302933673,84.29760354220312,7106.085962958457,255,77.23174426020408,51.04336557242388,2605.4251689601074,255,77.17837213010205,50.8987977362727,2590.687610997999,255,74.40351961096938,50.08806755792835,2508.814511687594,255,car,000288.jpg
130.43799824617346,60.69504276076838,3683.888215731502,255,133.7058952487245,60.08461575997723,3610.1610510241044,255,127.42329001913265,62.49410666463661,3905.513367810978,255,123.24115114795919,72.3004778504219,5227.359097399348,255,146.89532844387756,66.18806883791738,4380.86045649289,255,131.60672433035714,67.69748347168787,4582.949268399452,255,car,000289.jpg
132.10528938137756,48.11876176193686,2315.4152335020367,241,165.5178770727041,55.251819080678665,3052.763511724047,240,156.2248086734694,62.01957093927251,3846.4271794914557,230,79.06158322704081,44.085744725374,1943.5528879908416,221,124.87462133290816,60.43250991148156,3652.0882542013173,246,131.26512675382654,63.35222069323903,4013.503866764864,244,car,000296.jpg
78.18488919005102,61.16989076475739,3741.755536172351,255,80.8076171875,62.46022776766351,3901.2800527884037,255,83.74463887117346,68.15299887120916,4644.831255139037,255,28.928850446428573,26.555506280717193,705.1949138252103,114,29.281987404336736,27.175026886107826,738.4820862606832,129,36.79342713647959,30.892542922725124,954.3492082324141,145,car,000302.jpg
130.0270846619898,68.57076156901354,4701.949342154504,250,135.01576450892858,67.41420883359906,4544.6755526601055,252,119.24312420280613,65.26799808341882,4259.911573817163,255,113.60692362882654,67.24929650305998,4522.467880156476,255,118.09687898596938,68.18330127800672,4648.962573167434,251,112.7254862882653,66.72915249045592,4452.779792094519,255,car,000303.jpg
92.64353475765306,58.26157839189282,3394.411516714672,255,94.98443478954081,55.51918694337166,3082.3801188530497,255,103.14913504464286,54.49772813704649,2970.0023720994286,255,64.24659199617346,53.445014896543526,2856.3696172917594,255,65.15274234693878,51.5906512095402,2661.5952922244314,255,68.97592474489795,50.561186419701485,2556.4335721678062,255,dog,000021.jpg
143.0615832270408,34.503987387603516,1190.5251456439023,218,129.28250558035714,40.855371758614154,1669.1614015345672,218,114.9944993622449,45.31682168030674,2053.614327204719,213,134.09243463010205,39.56475204970928,1565.3696047549745,223,112.44136639030613,43.89146623153989,1926.4608079544062,223,95.32918128188776,48.32878886752457,2335.671833401767,218,dog,000036.jpg
97.96898915816327,59.44539995085814,3533.755575317485,255,96.27349728954081,53.241671441641515,2834.6755778997053,255,88.74043367346938,53.06709993946717,2816.117095985396,255,62.208904655612244,38.434288344078674,1477.1945205157817,255,62.330058195153065,35.111287547993214,1232.8025132778632,255,55.697584502551024,35.18267151914484,1237.8203752240454,255,dog,000063.jpg
108.13149713010205,36.34774284650131,1321.158410035387,185,108.13149713010205,36.34774284650131,1321.158410035387,185,108.13149713010205,36.34774284650131,1321.158410035387,185,90.59871253188776,41.07179810509942,1686.8925995860484,209,90.59871253188776,41.07179810509942,1686.8925995860484,209,90.59871253188776,41.07179810509942,1686.8925995860484,209,dog,000065.jpg
93.24150988520408,57.834448292203966,3344.8234092636144,251,88.15832270408163,50.877758232585414,2588.546282773413,242,108.32218590561224,41.18677841651991,1696.3507163315103,230,103.79045758928571,59.06897216304877,3489.1434723990305,253,99.19848134566327,52.46112854349598,2752.170008057209,242,117.05444834183673,42.1553276908745,1777.0716527250102,233,dog,000078.jpg
140.3497090242347,73.81727769704189,5448.990486602197,255,117.77973533163265,66.6285329312278,4439.361400567706,251,125.8530572385204,63.34054833672134,4012.0250635965326,249,102.33326690051021,82.16568747063774,6751.200197522514,255,68.29061702806122,64.83637024985804,4203.754907176675,255,71.32354113520408,62.566104651287596,3914.5174512358717,255,dog,000093.jpg
116.63307158801021,51.200674192895704,2621.5090378070563,255,100.29787149234694,45.45871816990199,2066.4950576505776,255,66.2034837372449,47.6374832217001,2269.329807697759,255,62.31401466836735,42.895372733325296,1840.013001930907,255,63.90911989795919,48.485153399592875,2350.8101001820523,255,48.48559072066327,58.64004201656324,3438.654527704303,255,dog,000112.jpg
137.2912149234694,59.892277935511636,3587.0849563045736,255,142.70358338647958,55.14893419202663,3041.404942516484,251,94.99244658801021,63.456068858143,4026.6726749293857,247,94.59008290816327,66.43169887890122,4413.170615937004,255,96.8013990752551,64.82055014989606,4201.703721735191,255,64.5894850127551,54.776956392411634,3000.5149516161655,254,dog,000120.jpg
71.01771763392857,75.76101589864597,5739.731529994888,255,49.402124521683675,56.13116687617085,3150.70789488054,255,43.14803890306123,49.82849539595297,2482.878953424506,255,98.29689492984694,68.21318514156196,4653.03862715701,255,54.96181441326531,33.92062313984148,1150.6086741951494,240,44.14205994897959,23.929569790558332,572.624310361202,232,dog,000140.jpg
103.67663823341837,53.07083043626413,2816.513043194699,221,67.7010722257653,56.969990929577556,3245.579866516149,194,58.02026865433673,48.3722907805853,2339.878515361498,184,116.59644052933673,53.54347174618971,2866.903366635016,226,84.8131178252551,49.635154569654844,2463.648569153528,191,60.33055644132653,40.88765206630505,1671.8000914952197,171,dog,000171.jpg
85.56178252551021,46.82083743169002,2192.1908178047456,185,64.12725207270408,45.89275563138348,2106.1450194418803,183,46.860770089285715,47.39848118254491,2246.616018412064,182,79.1297831632653,50.81973930925497,2582.6459034606346,186,64.90196508290816,51.98810373356503,2702.7629298119186,184,52.75414540816327,50.82362128247623,2583.0404802645708,171,dog,000218.jpg
71.18853635204081,29.232992492898802,854.5678500898778,255,61.163942920918366,28.408034256988493,807.0164103462317,255,59.76303411989796,30.82429507202028,950.1371666869737,251,62.404615752551024,23.64399320335803,559.0384146004407,184,55.09159757653061,25.812830849760772,666.3022364783615,216,59.072684151785715,34.561606762529166,1194.5046620077017,254,dog,000246.jpg
113.50468351403062,56.4430655865678,3185.819652809594,238,108.07300302933673,54.45814067900772,2965.689086214595,233,94.77885841836735,52.35198290664849,2740.7301142580154,229,112.84582270408163,58.907193985770874,3470.05750327724,239,106.95792809311224,56.92493255991459,3240.447946950824,234,94.56660554846938,53.6762050904318,2881.1349929100966,232,dog,000266.jpg
128.1224290497449,76.7140782585581,5885.049803060177,255,128.1224290497449,76.7140782585581,5885.049803060177,255,128.1224290497449,76.7140782585581,5885.049803060177,255,128.24874441964286,87.11537462990589,7589.088496908849,255,128.24874441964286,87.11537462990589,7589.088496908849,255,128.24874441964286,87.11537462990589,7589.088496908849,255,dog,000278.jpg
137.47757892219389,49.589678523310376,2459.13621604527,253,124.77439413265306,48.90608967290944,2391.8056070946595,253,115.4168925382653,49.36547946547706,2436.950562856437,255,142.61987802933675,48.331893790571485,2335.971957383082,253,129.86471619897958,47.696913626215384,2274.9955694666505,253,120.64331552933673,48.09599315864788,2313.224557916704,255,dog,000336.jpg
94.3450852997449,64.58365232380066,4171.048147481563,251,93.76026387117346,61.74554059044788,3812.511782806647,248,94.96540178571429,56.48213543622007,3190.231623435507,235,92.30564413265306,57.38888905602803,3293.484587085093,255,82.19034996811224,43.67611540178333,1907.6030565898945,255,78.81853874362245,40.983751231681346,1679.667865020342,255,dog,000359.jpg
121.8633808992347,76.18759528077034,5804.549674666459,255,131.4679727359694,71.88316176654571,5167.188945555379,255,130.31104512117346,69.17927876745976,4785.77261078591,251,131.58703364158163,82.96663720503604,6883.462889112069,255,143.50336814413265,78.02313453774067,6087.609523094382,255,150.7723612882653,76.34785090716326,5828.99433814243,250,dog,000443.jpg
147.7159797512755,62.959863597180785,3963.94442417561,254,117.66984215561224,77.6274886691132,6026.026997073299,255,96.84819435586735,87.68718551939611,7689.04250431299,255,152.6571269132653,64.31077438313217,4135.875701758128,253,123.43987165178571,80.2403293553415,6438.51045505368,255,102.81712372448979,90.50725262413437,8191.562777568876,255,dog,000454.jpg
83.74154974489795,58.038885287184,3368.512205378903,250,64.20812739158163,54.9605329910106,3020.660186655965,234,51.64726163903061,52.141046530863285,2718.68873333365,231,129.46462452168367,59.4191926046397,3530.6404497872686,255,108.46801259566327,61.88896311286905,3830.243755186066,242,89.45760921556122,61.58765475845296,3793.039218646394,230,dog,000476.jpg
77.02295918367346,65.84268614068135,4335.259318220273,255,68.24772799744898,60.19570991464047,3623.523492127545,254,64.9625318877551,58.68697898775709,3444.161502709442,255,79.5981744260204,70.14283816179503,4920.017745391769,255,70.62394371811224,64.37471381357544,4144.103778579741,255,67.05472735969387,62.65842607783334,3926.078358551305,255,dog,000501.jpg
103.70091278698979,58.62567932732455,3436.970276590289,252,80.46287069515306,54.62991443870783,2984.4275515805384,238,60.036750637755105,52.606268145335015,2767.4194481788895,236,128.3303372130102,57.04329420289736,3253.937413518303,247,104.36565290178571,56.52843051031261,3195.4634559592414,243,83.50659677933673,55.86705599867907,3121.127945959543,240,dog,000537.jpg
